transaction_id,amount,transaction_type,hour_of_day,day_of_week,location_change,new_device,transaction_frequency_24h,customer_avg_amount,distance_from_home_km,account_age_days,is_fraud,customer_id
TXN000306,1750.26,Transfer,15,2,0,1,3,2624.26,7.7,1451,0,CUST0474
TXN000307,2756.5,Withdrawal,17,0,0,0,2,3335.9,3.5,1962,0,CUST0499
TXN000308,1683.11,Transfer,10,6,0,0,1,2079.43,3.0,2436,0,CUST0398
TXN000309,3924.97,Transfer,19,4,0,0,1,931.03,15.1,331,0,CUST0110
TXN000310,729.73,Transfer,14,2,0,0,2,3030.35,4.4,923,0,CUST0321
TXN000311,425.6,Transfer,17,1,0,0,6,881.03,11.0,3496,0,CUST0474
TXN000312,9547.04,Payment,10,0,0,0,1,2376.0,6.1,101,0,CUST0172
TXN000313,6823.76,Payment,18,4,0,0,1,7875.65,7.9,2910,0,CUST0237
TXN000314,6942.52,Payment,11,6,0,0,1,2577.61,0.3,1829,0,CUST0292
TXN000315,2721.84,Transfer,17,3,0,0,0,2024.73,0.1,3577,0,CUST0274
TXN000316,809.2,Transfer,8,2,0,0,6,3367.82,9.2,1676,0,CUST0215
TXN000317,2690.27,Transfer,15,4,0,0,6,1754.52,0.8,2018,0,CUST0328
TXN000318,232.88,Purchase,16,0,0,0,3,3425.82,3.6,2237,0,CUST0178
TXN000319,1625.88,Transfer,17,0,0,0,3,4856.71,1.1,2798,0,CUST0093
TXN000320,835.02,Payment,12,1,0,0,2,3423.72,12.9,971,0,CUST0044
TXN000321,1116.81,Withdrawal,12,0,0,0,5,279.36,2.3,1243,0,CUST0186
TXN000322,482.57,Transfer,7,2,0,0,5,2686.5,6.8,446,0,CUST0340
TXN000323,22146.81,Payment,18,6,0,0,0,707.54,5.9,3586,0,CUST0209
TXN000324,6993.95,Payment,13,5,1,0,3,655.18,12.2,587,0,CUST0300
TXN000325,405.23,Transfer,18,2,0,0,2,851.67,2.5,1626,0,CUST0001
TXN000326,1417.91,Payment,9,6,0,0,2,1500.53,0.9,3487,0,CUST0463
TXN000327,916.09,Transfer,19,4,0,1,3,1724.88,10.2,3564,0,CUST0327
TXN000328,875.8,Transfer,10,5,0,0,1,632.37,3.8,3036,0,CUST0078
TXN000329,3035.09,Payment,14,5,0,0,3,2055.79,4.6,3160,0,CUST0258
TXN000330,3228.05,Purchase,14,6,0,0,0,3518.96,2.5,972,0,CUST0264
TXN000331,3357.28,Transfer,11,1,0,0,1,828.79,2.0,3267,0,CUST0220
TXN000332,852.53,Transfer,17,0,0,0,3,2186.01,6.9,2387,0,CUST0138
TXN000333,1105.84,Transfer,13,4,0,0,3,1354.42,0.6,1079,0,CUST0265
TXN000334,6557.95,Transfer,13,2,0,0,2,1550.58,2.1,3079,0,CUST0263
TXN000335,1448.76,Transfer,13,5,0,0,2,2277.74,0.3,3040,0,CUST0433
TXN000336,250.76,Transfer,21,4,0,0,2,1404.3,2.9,46,0,CUST0163
TXN000337,2876.27,Purchase,16,0,0,0,5,1699.95,4.8,1427,0,CUST0164
TXN000338,2339.29,Transfer,17,1,0,0,2,1605.85,1.8,2353,0,CUST0456
TXN000339,2363.37,Payment,15,5,0,0,1,3848.15,6.0,2496,0,CUST0458
TXN000340,644.22,Withdrawal,19,2,0,0,1,360.0,2.5,666,0,CUST0183
TXN000341,1076.38,Payment,11,1,0,0,2,1195.33,0.2,281,0,CUST0258
TXN000342,1720.07,Purchase,16,4,0,0,6,2438.3,7.4,1986,0,CUST0023
TXN000343,3789.33,Transfer,9,3,0,0,3,1686.9,1.1,198,0,CUST0234
TXN000344,391.4,Transfer,20,0,0,0,2,1517.35,1.7,518,0,CUST0340
TXN000345,2044.01,Purchase,5,2,0,0,1,2019.71,8.7,2865,0,CUST0471
TXN000346,1843.43,Payment,19,2,0,0,3,1663.87,20.0,1166,0,CUST0214
TXN000347,2737.46,Payment,8,1,0,0,2,847.38,3.0,211,0,CUST0341
TXN000348,5832.31,Payment,7,4,1,0,3,996.36,1.1,935,0,CUST0370
TXN000349,1459.5,Payment,11,5,0,0,7,1339.06,6.1,2436,0,CUST0282
TXN000350,2624.51,Withdrawal,12,5,0,0,4,4061.56,1.0,1771,0,CUST0493
TXN000351,7715.61,Payment,10,6,0,0,1,1477.02,10.1,2170,0,CUST0352
TXN000352,4677.05,Payment,14,2,0,0,3,710.06,0.7,2455,0,CUST0170
TXN000353,2237.68,Withdrawal,18,1,0,0,4,540.64,1.1,1491,0,CUST0372
TXN000354,1586.36,Transfer,16,0,0,0,3,1019.19,0.1,1148,0,CUST0279
TXN000355,6586.29,Payment,11,1,0,0,2,1891.65,12.2,3293,0,CUST0494
TXN000356,1269.42,Transfer,17,4,0,0,2,2820.08,4.0,2866,0,CUST0078
TXN000357,603.43,Payment,18,1,0,0,0,2544.12,2.3,1203,0,CUST0165
TXN000358,1890.42,Transfer,16,1,0,0,2,1171.69,7.5,2549,0,CUST0499
TXN000359,516.77,Withdrawal,21,0,0,0,4,1511.89,11.3,678,0,CUST0125
TXN000360,13247.36,Transfer,12,5,1,0,0,1253.21,5.1,2918,0,CUST0286
TXN000361,1475.19,Payment,17,6,0,0,2,293.31,4.4,1015,0,CUST0319
TXN000362,450.65,Withdrawal,10,5,0,0,3,6395.64,2.5,505,0,CUST0287
TXN000363,7249.33,Withdrawal,8,3,0,0,2,1091.82,14.3,1390,0,CUST0329
TXN000364,889.42,Transfer,12,2,0,1,3,1856.13,9.8,1748,0,CUST0211
TXN000365,7083.52,Payment,22,6,0,0,7,1524.64,6.7,1069,0,CUST0426
TXN000366,17832.73,Purchase,0,6,0,0,2,3740.33,2.8,2402,0,CUST0122
TXN000367,1285.51,Transfer,15,2,0,0,3,1864.13,12.6,534,0,CUST0374
TXN000368,23132.87,Payment,12,3,0,0,3,1461.22,12.1,1752,0,CUST0088
TXN000369,2172.97,Transfer,21,6,0,0,1,583.42,10.6,1149,0,CUST0356
TXN000370,3527.49,Payment,13,4,0,0,3,2585.11,0.0,811,0,CUST0498
TXN000371,2804.98,Transfer,11,2,0,0,1,644.1,1.2,2223,0,CUST0055
TXN000372,1609.65,Transfer,15,4,0,0,3,628.8,2.5,407,0,CUST0303
TXN000373,5925.56,Withdrawal,12,4,0,0,4,1441.45,1.5,2185,0,CUST0096
TXN000374,1058.56,Payment,17,5,0,0,4,3891.52,0.6,1916,0,CUST0129
TXN000375,3386.93,Purchase,11,5,0,1,3,2138.04,2.7,3051,0,CUST0312
TXN000376,815.67,Payment,17,0,0,0,3,5158.92,2.5,2724,0,CUST0267
TXN000377,1259.78,Transfer,14,1,0,0,5,1005.89,7.6,550,0,CUST0092
TXN000378,5183.07,Payment,11,3,0,0,5,814.55,8.3,839,0,CUST0222
TXN000379,1744.74,Purchase,14,4,0,0,2,1643.33,1.4,2789,0,CUST0025
TXN000380,1545.3,Payment,12,3,0,0,1,4195.56,2.6,1841,0,CUST0427
TXN000381,1945.62,Transfer,11,4,0,0,1,1108.89,5.1,3204,0,CUST0380
TXN000382,2980.02,Transfer,11,1,0,0,3,2222.43,3.5,2105,0,CUST0237
TXN000383,14560.2,Payment,9,1,0,0,5,6568.38,3.7,817,0,CUST0410
TXN000384,2628.21,Withdrawal,6,4,1,0,4,550.77,1.3,328,0,CUST0410
TXN000385,2659.7,Purchase,14,5,0,0,2,4552.9,14.3,2249,0,CUST0008
TXN000386,567.59,Payment,13,3,0,0,0,1291.74,16.1,53,0,CUST0489
TXN000387,2643.26,Transfer,14,3,0,0,3,1398.17,0.1,2865,0,CUST0114
TXN000388,5324.4,Transfer,14,4,0,0,5,1852.2,18.4,128,0,CUST0452
TXN000389,5689.86,Transfer,7,5,0,0,3,2746.44,1.0,788,0,CUST0451
TXN000390,2192.18,Payment,9,5,0,0,6,1447.21,4.2,635,0,CUST0187
TXN000391,1983.52,Payment,10,5,0,0,3,1608.33,1.7,3136,0,CUST0427
TXN000392,1849.12,Payment,14,2,0,0,5,1503.23,3.2,2516,0,CUST0238
TXN000393,2174.84,Transfer,9,0,0,0,0,1018.93,2.6,47,0,CUST0179
TXN000394,1980.48,Transfer,10,2,0,0,3,1269.61,1.7,1304,0,CUST0427
TXN000395,2886.93,Transfer,16,4,0,0,0,495.89,1.7,1749,0,CUST0014
TXN000396,6276.48,Transfer,17,3,0,0,4,742.46,2.2,103,0,CUST0136
TXN000397,5547.1,Payment,11,3,0,0,5,678.15,0.4,1896,0,CUST0042
TXN000398,867.32,Withdrawal,17,3,0,1,1,3344.96,4.5,2889,0,CUST0259
TXN000399,322.17,Transfer,21,0,0,0,2,1392.98,0.5,1123,0,CUST0471
TXN000400,1054.85,Transfer,17,4,1,0,4,2207.43,2.1,3361,0,CUST0465
TXN000401,1745.69,Payment,17,0,0,0,3,1319.4,7.5,117,0,CUST0298
TXN000402,1326.75,Purchase,18,4,0,0,0,2303.11,5.5,2453,0,CUST0163
TXN000403,3530.11,Withdrawal,1,2,0,0,4,448.59,0.0,864,0,CUST0052
TXN000404,3496.27,Transfer,16,3,0,0,0,10389.54,1.6,2869,0,CUST0301
TXN000405,2648.99,Payment,18,2,0,0,3,3262.55,11.8,3373,0,CUST0371
TXN000406,1560.55,Transfer,6,3,0,0,3,3627.22,1.9,904,0,CUST0355
TXN000407,227.84,Transfer,13,4,0,0,1,1166.93,6.2,3272,0,CUST0210
TXN000408,115.87,Transfer,21,6,0,0,1,2363.89,0.5,1160,0,CUST0258
TXN000409,918.59,Purchase,9,0,0,0,5,2365.01,0.2,2850,0,CUST0077
TXN000410,316.18,Purchase,0,2,0,0,5,3648.68,1.9,3020,0,CUST0104
TXN000411,1867.6,Payment,11,3,0,0,1,1511.36,1.8,3216,0,CUST0432
TXN000412,1410.18,Purchase,17,6,0,0,5,2317.64,5.4,3016,0,CUST0193
TXN000413,777.55,Purchase,17,4,0,0,1,2359.2,2.8,2665,0,CUST0199
TXN000414,18773.22,Transfer,6,6,1,0,5,1852.05,10.0,290,1,CUST0137
TXN000415,2896.88,Purchase,11,2,0,0,3,4116.33,9.1,1759,0,CUST0048
TXN000416,649.12,Transfer,18,4,0,0,1,854.42,4.9,1016,0,CUST0497
TXN000417,2990.67,Transfer,20,0,0,0,1,4003.62,11.9,217,0,CUST0459
TXN000418,13983.8,Transfer,19,1,0,0,5,879.63,5.4,1072,0,CUST0422
TXN000419,16475.1,Payment,18,1,0,0,3,3101.48,0.5,578,0,CUST0199
TXN000420,5219.43,Withdrawal,11,1,0,0,4,1343.4,2.9,3509,0,CUST0050
TXN000421,5034.46,Purchase,17,1,0,0,1,976.87,1.0,3084,0,CUST0195
TXN000422,2685.97,Transfer,9,1,0,0,1,4810.87,0.9,1014,0,CUST0490
TXN000423,965.44,Payment,13,4,0,0,3,2309.04,2.5,2699,0,CUST0495
TXN000424,1926.97,Payment,17,5,0,0,3,3231.33,2.1,281,0,CUST0325
TXN000425,733.15,Payment,7,3,0,0,4,988.32,20.4,3477,0,CUST0281
TXN000426,775.5,Transfer,23,5,0,0,1,3711.84,1.2,1833,0,CUST0161
TXN000427,4565.02,Purchase,12,4,0,0,3,1120.69,11.4,665,0,CUST0250
TXN000428,1138.13,Withdrawal,15,3,0,0,1,1633.99,5.7,833,0,CUST0302
TXN000429,531.45,Payment,7,6,0,0,3,468.89,1.9,1037,0,CUST0140
TXN000430,6499.4,Withdrawal,19,6,0,0,4,729.96,8.8,959,0,CUST0266
TXN000431,1054.37,Payment,21,3,0,0,5,302.26,2.7,990,0,CUST0402
TXN000432,1830.95,Transfer,20,0,0,0,1,1161.35,5.3,2985,0,CUST0368
TXN000433,4731.45,Purchase,16,4,0,0,0,1926.48,5.9,3260,0,CUST0484
TXN000434,1129.18,Transfer,15,5,0,0,3,2307.47,21.4,383,0,CUST0255
TXN000435,385.7,Transfer,20,3,0,0,2,842.84,2.3,3221,0,CUST0128
TXN000436,3217.79,Transfer,17,6,0,0,2,1352.07,4.2,1145,0,CUST0448
TXN000437,2873.27,Payment,12,4,0,0,2,1525.75,8.0,2826,0,CUST0474
TXN000438,1878.08,Transfer,10,1,0,0,3,1373.4,1.0,1273,0,CUST0121
TXN000439,9617.58,Transfer,15,2,0,0,2,2148.66,2.5,2488,0,CUST0094
TXN000440,3748.32,Transfer,17,6,0,0,5,421.68,3.1,2605,0,CUST0046
TXN000441,7273.83,Withdrawal,14,5,0,0,1,1925.34,7.1,1993,0,CUST0019
TXN000442,84911.85,Withdrawal,23,2,1,0,8,3718.84,10.8,152,1,CUST0482
TXN000443,1124.5,Payment,14,4,0,0,2,1661.08,4.4,47,0,CUST0384
TXN000444,1247.08,Transfer,11,6,0,0,3,2354.36,0.2,1292,0,CUST0412
TXN000445,1281.69,Transfer,22,2,0,0,2,499.95,4.4,2310,0,CUST0408
TXN000446,3382.72,Purchase,16,4,0,0,4,2617.61,3.3,2525,0,CUST0233
TXN000447,2074.24,Transfer,12,2,0,0,2,1525.49,5.1,2784,0,CUST0320
TXN000448,329.45,Payment,9,3,0,0,2,516.59,1.2,2736,0,CUST0336
TXN000449,1483.36,Withdrawal,10,6,0,0,2,8175.48,1.0,40,0,CUST0177
TXN000450,278.44,Payment,14,5,0,0,3,2692.02,7.5,2230,0,CUST0089
TXN000451,2674.98,Withdrawal,1,3,0,0,3,877.84,10.5,2486,0,CUST0485
TXN000452,1488.17,Transfer,11,4,0,0,2,1044.99,1.8,2994,0,CUST0315
TXN000453,3180.49,Payment,12,3,0,0,1,2495.21,2.4,2931,0,CUST0360
TXN000454,8044.05,Payment,12,5,0,0,3,2375.24,12.1,928,0,CUST0492
TXN000455,1187.2,Transfer,12,2,0,0,0,2172.68,1.6,827,0,CUST0072
TXN000456,384.79,Withdrawal,14,4,0,0,2,1417.03,1.8,989,0,CUST0029
TXN000457,1929.52,Transfer,14,0,0,0,8,6456.64,5.7,1545,0,CUST0231
TXN000458,3328.81,Purchase,7,5,0,0,1,3053.0,1.9,1141,0,CUST0212
TXN000459,1972.48,Payment,19,0,0,0,1,1279.97,15.6,73,0,CUST0131
TXN000460,259.42,Transfer,13,4,0,0,2,2675.84,2.3,1879,0,CUST0258
TXN000461,911.93,Withdrawal,16,2,0,0,2,1866.13,9.3,2832,0,CUST0231
TXN000462,444.7,Withdrawal,15,0,0,0,5,17133.67,0.3,2338,0,CUST0334
TXN000463,961.75,Payment,12,0,0,0,3,264.44,10.9,3573,0,CUST0316
TXN000464,1089.38,Purchase,11,6,0,0,3,10192.38,1.2,1467,0,CUST0309
TXN000465,673.17,Transfer,11,6,0,0,1,2345.52,17.0,3262,0,CUST0279
TXN000466,2346.7,Payment,18,0,0,0,4,1538.36,9.2,1121,0,CUST0308
TXN000467,482.98,Payment,15,4,0,0,2,5872.81,10.3,1165,0,CUST0363
TXN000468,626.03,Payment,19,1,0,0,1,983.79,3.4,1394,0,CUST0404
TXN000469,2216.01,Purchase,17,5,0,0,0,5045.52,2.9,2868,0,CUST0290
TXN000470,3256.97,Transfer,8,6,0,0,5,2086.7,4.8,807,0,CUST0160
TXN000471,424.93,Payment,9,2,0,0,1,408.2,5.2,2324,0,CUST0027
TXN000472,2837.31,Transfer,15,6,0,0,1,608.33,1.1,614,0,CUST0465
TXN000473,2337.87,Purchase,9,5,0,0,3,213.26,4.5,774,0,CUST0237
TXN000474,1581.27,Payment,11,4,0,0,2,1284.99,4.2,3323,0,CUST0138
TXN000475,5058.22,Withdrawal,16,1,0,0,3,698.48,19.3,1365,0,CUST0381
TXN000476,2734.26,Transfer,7,4,1,0,4,603.14,1.5,781,0,CUST0162
TXN000477,2218.97,Payment,22,6,0,0,2,2776.84,3.4,2262,0,CUST0374
TXN000478,1566.72,Withdrawal,7,1,0,0,2,797.28,5.7,3213,0,CUST0416
TXN000479,2020.56,Withdrawal,10,1,0,0,3,556.91,6.6,1589,0,CUST0457
TXN000480,6469.64,Payment,16,1,0,0,2,2398.84,2.5,738,0,CUST0377
TXN000481,8291.86,Purchase,20,4,0,0,2,2639.98,2.5,2799,0,CUST0201
TXN000482,1150.45,Payment,9,4,1,0,2,898.14,0.2,1252,0,CUST0170
TXN000483,4015.81,Transfer,23,6,0,0,0,1918.77,0.9,2888,0,CUST0141
TXN000484,786.54,Payment,13,5,0,0,1,2112.28,21.2,1147,0,CUST0284
TXN000485,4925.77,Purchase,8,0,0,0,2,1368.02,1.2,2118,0,CUST0117
TXN000486,9626.41,Purchase,14,4,0,0,1,1554.31,15.9,2153,0,CUST0159
TXN000487,8894.48,Payment,17,2,0,0,3,100.0,2.3,1075,0,CUST0136
TXN000488,1468.33,Transfer,9,0,0,0,5,2464.93,2.8,1561,0,CUST0344
TXN000489,3413.24,Payment,19,5,0,0,5,5923.8,9.8,3312,0,CUST0396
TXN000490,127.62,Purchase,11,5,0,0,1,2708.61,13.6,2745,0,CUST0226
TXN000491,2677.85,Purchase,16,0,0,0,5,2318.3,7.6,700,0,CUST0071
TXN000492,197.19,Payment,19,2,0,0,3,3020.41,0.1,1705,0,CUST0370
TXN000493,2046.54,Withdrawal,9,5,0,0,1,1526.97,23.0,1429,0,CUST0376
TXN000494,775.6,Transfer,12,0,0,1,0,5048.28,3.0,1100,0,CUST0355
TXN000495,2464.87,Payment,17,4,0,0,0,1762.31,14.4,939,0,CUST0184
TXN000496,2115.03,Withdrawal,8,4,0,0,1,1122.68,2.7,328,0,CUST0158
TXN000497,2610.98,Payment,10,3,0,0,4,1779.39,9.6,591,0,CUST0100
TXN000498,2358.73,Payment,20,2,0,0,2,642.65,8.2,457,0,CUST0213
TXN000499,1705.43,Transfer,16,0,0,0,2,2125.34,0.2,1101,0,CUST0399
TXN000500,4901.35,Payment,14,3,0,0,2,1117.21,4.3,2910,0,CUST0454
TXN000501,490.49,Payment,14,4,0,0,2,1255.8,2.0,1837,0,CUST0176
TXN000502,2983.69,Payment,15,5,0,0,1,2332.43,8.6,3310,0,CUST0400
TXN000503,1178.13,Transfer,14,5,0,0,4,2642.93,10.3,1716,0,CUST0270
TXN000504,630.54,Transfer,10,4,0,0,3,1432.04,0.7,875,0,CUST0204
TXN000505,1698.19,Withdrawal,18,3,0,0,1,2247.24,0.8,1260,0,CUST0033
TXN000506,1319.38,Withdrawal,17,3,0,0,5,1765.89,1.5,845,0,CUST0246
TXN000507,5000.0,Transfer,0,3,1,1,8,1443.1,10.0,149,1,CUST0430
TXN000508,8517.98,Transfer,20,0,0,0,4,1410.62,6.4,1672,0,CUST0128
TXN000509,420.92,Payment,14,6,0,0,2,2418.89,15.0,1939,0,CUST0122
TXN000510,2796.08,Payment,13,0,0,0,3,2712.91,0.8,2114,0,CUST0110
TXN000511,1192.5,Purchase,16,4,0,0,3,973.36,3.6,1584,0,CUST0081
TXN000512,4152.64,Purchase,12,0,0,0,3,429.46,7.5,421,0,CUST0033
TXN000513,989.67,Withdrawal,11,6,1,0,3,738.61,8.8,3573,0,CUST0166
TXN000514,1004.4,Transfer,9,0,0,0,4,2404.56,9.5,2718,0,CUST0062
TXN000515,1459.62,Withdrawal,11,3,1,0,0,1290.07,7.9,1816,0,CUST0249
TXN000516,1378.41,Transfer,12,2,0,0,3,4640.39,1.9,3264,0,CUST0156
TXN000517,4134.97,Purchase,17,0,0,0,3,918.17,5.8,776,0,CUST0170
TXN000518,3407.25,Purchase,17,3,0,0,3,3486.13,5.4,2991,0,CUST0405
TXN000519,10414.2,Withdrawal,15,1,1,0,5,1939.38,14.0,1358,0,CUST0445
TXN000520,172.35,Payment,15,4,0,0,2,11480.91,2.8,2499,0,CUST0352
TXN000521,5766.61,Transfer,8,2,0,0,4,20535.04,0.4,2621,0,CUST0079
TXN000522,1692.43,Purchase,11,3,0,0,1,4998.71,1.1,1279,0,CUST0314
TXN000523,4310.34,Purchase,18,3,0,0,3,1133.49,1.7,792,0,CUST0025
TXN000524,1768.17,Withdrawal,10,0,0,0,1,1335.78,9.5,2151,0,CUST0228
TXN000525,6708.75,Payment,18,5,0,0,3,3235.84,1.4,2090,0,CUST0343
TXN000526,697.63,Payment,16,2,0,0,2,2207.54,6.6,354,0,CUST0482
TXN000527,679.05,Payment,11,3,0,0,4,1996.19,6.0,1271,0,CUST0204
TXN000528,1786.03,Withdrawal,22,3,0,1,3,1148.26,4.5,1749,0,CUST0007
TXN000529,5219.15,Payment,15,3,0,0,2,1151.08,0.7,641,0,CUST0250
TXN000530,677.02,Transfer,13,4,0,0,3,4802.03,1.5,2280,0,CUST0160
TXN000531,4887.09,Transfer,14,3,0,0,0,3959.16,7.7,2368,0,CUST0447
TXN000532,14150.36,Purchase,11,6,0,0,0,6489.46,1.9,743,0,CUST0024
TXN000533,5987.3,Transfer,6,4,1,1,6,628.8,22.8,88,1,CUST0279
TXN000534,4949.95,Transfer,15,2,0,0,2,954.64,11.3,1628,0,CUST0423
TXN000535,3920.69,Payment,21,6,0,0,2,1737.56,11.5,839,0,CUST0226
TXN000536,1092.64,Withdrawal,17,1,0,0,5,999.31,10.8,2365,0,CUST0389
TXN000537,1942.18,Payment,14,2,0,0,2,891.29,1.3,2334,0,CUST0224
TXN000538,1712.49,Purchase,13,5,0,0,1,1364.71,8.9,1705,0,CUST0316
TXN000539,3763.78,Purchase,22,1,0,0,3,3857.95,20.2,2319,0,CUST0141
TXN000540,6938.59,Purchase,11,3,0,0,2,18188.02,11.1,742,0,CUST0032
TXN000541,1099.3,Transfer,7,1,0,0,3,672.89,6.7,1873,0,CUST0430
TXN000542,1794.57,Payment,16,5,0,0,3,817.01,5.9,1463,0,CUST0203
TXN000543,1967.4,Payment,18,1,0,0,5,3924.22,8.6,2530,0,CUST0368
TXN000544,6539.28,Transfer,9,0,0,0,2,566.15,2.9,3186,0,CUST0496
TXN000545,1756.06,Purchase,22,6,0,0,1,394.32,2.1,3609,0,CUST0072
TXN000546,1399.2,Purchase,18,6,0,0,4,523.57,2.3,2173,0,CUST0318
TXN000547,3664.71,Transfer,11,1,0,0,2,1227.23,0.4,3450,0,CUST0288
TXN000548,555.32,Transfer,10,0,0,0,3,594.74,2.3,1902,0,CUST0466
TXN000549,852.38,Purchase,16,1,0,0,4,1765.25,0.2,142,0,CUST0083
TXN000550,483.36,Withdrawal,12,4,0,0,1,4853.19,7.3,1007,0,CUST0455
TXN000551,4701.82,Transfer,10,6,0,0,3,1019.34,13.4,1425,0,CUST0082
TXN000552,4183.65,Purchase,15,3,0,0,3,7523.69,1.2,1040,0,CUST0383
TXN000553,2590.16,Payment,13,3,0,0,2,841.54,2.9,931,0,CUST0102
TXN000554,2529.68,Transfer,16,0,0,0,3,597.89,2.6,1731,0,CUST0105
TXN000555,458.48,Withdrawal,9,2,0,0,5,7720.57,3.5,1643,0,CUST0209
TXN000556,2459.79,Purchase,14,3,0,0,1,3715.29,2.0,2362,0,CUST0299
TXN000557,4380.17,Withdrawal,9,1,0,0,4,2392.26,7.9,2848,0,CUST0291
TXN000558,5546.58,Transfer,10,6,0,0,3,5211.08,25.3,1554,0,CUST0329
TXN000559,5061.47,Payment,20,1,0,0,4,3639.07,2.8,2419,0,CUST0303
TXN000560,20240.36,Transfer,4,1,1,0,7,1188.93,121.9,102,1,CUST0357
TXN000561,2464.46,Transfer,14,0,0,1,1,2772.86,4.4,3343,0,CUST0123
TXN000562,3858.07,Transfer,19,1,0,0,3,2023.94,8.3,1019,0,CUST0053
TXN000563,118485.29,Payment,1,6,0,1,6,1358.58,10.0,345,1,CUST0393
TXN000564,6793.69,Transfer,5,4,0,0,9,788.78,18.4,15,1,CUST0335
TXN000565,1318.07,Transfer,9,0,0,0,3,3717.11,1.4,1943,0,CUST0342
TXN000566,682.58,Payment,11,1,0,0,1,3036.68,15.3,1982,0,CUST0161
TXN000567,592.99,Withdrawal,18,5,0,0,3,2289.06,2.6,1317,0,CUST0289
TXN000568,349.61,Purchase,15,0,0,0,3,2209.74,3.4,809,0,CUST0311
TXN000569,2344.63,Withdrawal,18,0,0,0,1,2201.48,12.2,152,0,CUST0411
TXN000570,2462.78,Payment,19,6,0,0,2,1151.29,1.0,3501,0,CUST0110
TXN000571,843.92,Transfer,9,5,0,0,2,218.87,10.4,3494,0,CUST0288
TXN000572,1786.43,Payment,13,3,0,0,0,1560.29,0.9,2297,0,CUST0289
TXN000573,3954.58,Purchase,13,5,0,0,5,5477.84,15.2,2629,0,CUST0097
TXN000574,674.07,Transfer,19,3,0,0,3,1655.26,3.0,1301,0,CUST0344
TXN000575,7272.98,Payment,15,5,0,0,1,2881.33,7.9,3444,0,CUST0372
TXN000576,81334.09,Withdrawal,8,4,1,1,9,2882.45,206.8,57,1,CUST0134
TXN000577,975.27,Transfer,10,2,0,0,3,3337.65,2.3,1835,0,CUST0449
TXN000578,1899.47,Payment,18,6,0,0,2,203.95,2.0,451,0,CUST0457
TXN000579,1866.13,Transfer,21,5,0,0,4,335.15,0.6,2452,0,CUST0087
TXN000580,2168.93,Purchase,17,5,0,0,4,4698.83,7.9,910,0,CUST0392
TXN000581,677.02,Purchase,10,6,0,0,3,1315.03,3.0,1446,0,CUST0448
TXN000582,14932.52,Withdrawal,16,2,0,0,7,5591.09,0.3,3124,0,CUST0413
TXN000583,1296.13,Transfer,11,5,1,0,2,503.6,5.6,2723,0,CUST0018
TXN000584,135.5,Transfer,23,0,0,0,1,6846.15,6.7,276,0,CUST0418
TXN000585,1513.35,Payment,20,0,0,0,3,1129.21,1.4,481,0,CUST0496
TXN000586,4195.55,Transfer,18,3,0,0,2,1855.63,3.1,1660,0,CUST0200
TXN000587,688.29,Purchase,9,1,1,0,0,501.8,0.5,226,0,CUST0057
TXN000588,5207.29,Transfer,17,2,0,0,3,4386.18,2.5,2394,0,CUST0266
TXN000589,1445.97,Payment,17,4,0,0,2,693.9,26.0,2852,0,CUST0035
TXN000590,9065.93,Payment,23,4,0,0,2,5026.64,12.6,380,0,CUST0336
TXN000591,2338.47,Transfer,20,5,0,0,1,663.31,3.3,540,0,CUST0250
TXN000592,3142.91,Purchase,15,1,0,0,3,294.55,5.9,3231,0,CUST0088
TXN000593,35818.81,Purchase,2,6,1,0,9,247.46,250.0,181,1,CUST0392
TXN000594,1815.71,Withdrawal,19,1,0,0,1,2314.07,6.3,3408,0,CUST0395
TXN000595,1752.39,Purchase,8,2,0,0,3,1004.41,11.3,2888,0,CUST0389
TXN000596,1686.43,Transfer,15,1,0,0,4,899.01,3.8,3641,0,CUST0280
TXN000597,2971.18,Purchase,16,2,0,0,3,1727.88,3.4,337,0,CUST0292
TXN000598,6663.1,Transfer,8,6,0,0,1,512.87,7.1,809,0,CUST0197
TXN000599,7643.18,Purchase,13,5,0,0,3,504.36,1.0,2747,0,CUST0244
TXN000600,1460.53,Payment,20,1,0,0,4,3228.45,1.8,3252,0,CUST0230
TXN000601,564.51,Transfer,12,0,0,0,1,1215.56,16.5,3057,0,CUST0158
TXN000602,11378.78,Withdrawal,13,4,1,1,9,874.03,45.9,42,1,CUST0117
TXN000603,1321.43,Withdrawal,7,5,0,0,1,1182.57,4.5,1754,0,CUST0203
TXN000604,2154.44,Payment,17,6,0,0,1,2383.75,0.4,2775,0,CUST0422
TXN000605,642.11,Payment,18,5,0,0,1,322.04,0.5,3569,0,CUST0111
TXN000606,5732.46,Transfer,20,1,0,0,5,2016.13,5.8,3451,0,CUST0282
TXN000607,1829.65,Purchase,6,1,0,0,3,3154.12,20.8,173,0,CUST0167
TXN000608,470.23,Purchase,15,2,0,0,2,654.6,23.8,880,0,CUST0323
TXN000609,31736.16,Purchase,18,2,1,0,0,5449.07,0.7,561,0,CUST0104
TXN000610,232.87,Payment,10,6,0,0,3,874.79,0.3,3000,0,CUST0242
TXN000611,1191.1,Transfer,9,3,0,0,1,2693.71,18.0,33,0,CUST0165
TXN000612,1936.36,Purchase,11,4,0,1,5,3186.04,4.7,477,0,CUST0233
TXN000613,1571.25,Payment,12,3,0,0,0,763.65,0.4,825,0,CUST0205
